id,created_at,closed_at,cancelled_at,customer_id,financial_status,fulfillment_status,processed_at,total_price,shipping_rate,subtotal_price,total_discounts,total_line_items_price
7765906847,9/12/2016,9/14/2016,,8772748383,paid,fulfilled,9/12/2016,102.05,7,87,0,87
7765907039,9/12/2016,9/27/2016,,8689743007,paid,fulfilled,9/12/2016,32,7,25,0,25
7765924767,9/12/2016,9/27/2016,,8772803743,paid,fulfilled,9/12/2016,32,7,25,0,25
7765961375,9/12/2016,9/14/2016,,8772836895,paid,fulfilled,9/12/2016,59,7,52,0,52
7766174175,9/12/2016,9/14/2016,,8770067679,paid,fulfilled,9/12/2016,45.24,7,35,0,35
7766223071,9/12/2016,9/14/2016,,8713618975,paid,fulfilled,9/12/2016,111.17,14.45,93,0,93
7766293919,9/12/2016,9/14/2016,,8773147295,paid,fulfilled,9/12/2016,52.89,7,42,0,42
7766307807,9/12/2016,10/3/2016,,8693356191,paid,fulfilled,9/12/2016,92.51,42.51,50,0,50
7766323167,9/12/2016,9/27/2016,,8693022687,paid,fulfilled,9/12/2016,34.31,7,25,0,25
7766424927,9/12/2016,10/2/2016,,8737289183,paid,fulfilled,9/12/2016,57,7,50,0,50
7766559583,9/12/2016,10/2/2016,,8773378079,paid,fulfilled,9/12/2016,57,7,50,0,50
7766625759,9/12/2016,10/2/2016,,8770387679,paid,fulfilled,9/12/2016,209,0,209,0,209
7766737311,9/12/2016,9/14/2016,,8773561887,refunded,fulfilled,9/12/2016,124.55,0,114,0,114
7766758943,9/12/2016,9/14/2016,,8692976351,paid,fulfilled,9/12/2016,34.31,7,25,0,25
7766772959,9/12/2016,9/27/2016,,8773529375,paid,fulfilled,9/12/2016,32,7,25,0,25
7766779231,9/12/2016,10/2/2016,,8773223455,paid,fulfilled,9/12/2016,122,0,122,0,122
7766810079,9/12/2016,9/14/2016,,8773561823,paid,fulfilled,9/12/2016,34.31,7,25,0,25
7766816671,9/12/2016,9/27/2016,,8773180063,paid,fulfilled,9/12/2016,34.31,7,25,0,25
7767133535,9/12/2016,9/27/2016,,8722386655,paid,fulfilled,9/12/2016,32,7,25,0,25
7767177247,9/12/2016,9/14/2016,,8774073759,paid,fulfilled,9/12/2016,42,7,35,0,35
7767208031,9/12/2016,9/14/2016,,8774100575,paid,fulfilled,9/12/2016,42,7,35,0,35
7767264607,9/12/2016,9/14/2016,,8768496799,paid,fulfilled,9/12/2016,48.52,7,38,0,38
7767274463,9/12/2016,10/2/2016,,8692807519,paid,fulfilled,9/12/2016,130,0,130,0,130
7767383391,9/13/2016,9/14/2016,,8692807519,paid,fulfilled,9/13/2016,137,0,137,0,137
7767402335,9/13/2016,9/14/2016,,8771086751,paid,fulfilled,9/13/2016,52.89,7,42,0,42
7767442399,9/13/2016,9/27/2016,,8774519711,paid,fulfilled,9/13/2016,63.48,38.48,25,0,25
7767490335,9/13/2016,9/27/2016,,8690978783,paid,fulfilled,9/13/2016,32,7,25,0,25
7767563103,9/13/2016,10/3/2016,,8774634783,paid,fulfilled,9/13/2016,131.1,0,120,0,120
7767646111,9/13/2016,9/14/2016,,8774722207,paid,fulfilled,9/13/2016,32,7,25,0,25
7767666335,9/13/2016,9/21/2016,,8707323295,paid,fulfilled,9/13/2016,49.69,14.69,35,0,35
7767674655,9/13/2016,9/27/2016,,8702199519,paid,fulfilled,9/13/2016,63.48,38.48,25,0,25
7767683359,9/13/2016,9/14/2016,,8698549535,paid,fulfilled,9/13/2016,70.37,7,58,0,58
7767730591,9/13/2016,9/27/2016,,8717560671,paid,fulfilled,9/13/2016,34.31,7,25,0,25
7767775391,9/13/2016,9/27/2016,,8774857695,paid,fulfilled,9/13/2016,32,7,25,0,25
7767799839,9/13/2016,9/27/2016,,8774880671,paid,fulfilled,9/13/2016,42,7,35,0,35
7767816159,9/13/2016,9/14/2016,,8774874079,paid,fulfilled,9/13/2016,32,7,25,0,25
7767826719,9/13/2016,9/27/2016,,8689905695,paid,fulfilled,9/13/2016,42,7,35,0,35
7767870623,9/13/2016,9/14/2016,,8751084831,paid,fulfilled,9/13/2016,81.29,7,68,0,68
7767875039,9/13/2016,9/14/2016,,8711746527,paid,fulfilled,9/13/2016,34.31,7,25,0,25
7767884447,9/13/2016,9/14/2016,,8775000863,paid,fulfilled,9/13/2016,99,0,99,0,99
7767911391,9/13/2016,9/27/2016,,8775039327,paid,fulfilled,9/13/2016,32,7,25,0,25
7767931487,9/13/2016,9/28/2016,,8775066975,paid,fulfilled,9/13/2016,151.48,38.48,113,0,113
7768049631,9/13/2016,10/2/2016,,8775216031,paid,fulfilled,9/13/2016,102.05,7,87,0,87
7768059679,9/13/2016,9/27/2016,,8774994335,paid,fulfilled,9/13/2016,32,7,25,0,25
7768097567,9/13/2016,9/21/2016,,8689286687,paid,fulfilled,9/13/2016,42,7,35,0,35
7768108831,9/13/2016,9/28/2016,,8746978719,paid,fulfilled,9/13/2016,178.25,53.25,125,0,125
7768221983,9/13/2016,10/3/2016,,8773307487,paid,fulfilled,9/13/2016,61.63,7,50,0,50
7768257823,9/13/2016,9/14/2016,,8775466079,paid,fulfilled,9/13/2016,124.55,0,114,0,114
7768310239,9/13/2016,9/29/2016,,8775507103,paid,fulfilled,9/13/2016,125.48,38.48,87,0,87
7768576223,9/13/2016,9/27/2016,,8771565855,paid,fulfilled,9/13/2016,103.25,53.25,50,0,50
7769251359,9/13/2016,9/27/2016,,8694497823,paid,fulfilled,9/13/2016,52,7,45,0,45
7769267423,9/13/2016,9/28/2016,,8703103263,paid,fulfilled,9/13/2016,133.48,38.48,95,0,95
7769702879,9/13/2016,9/14/2016,,8702749471,paid,fulfilled,9/13/2016,74.57,49.57,25,0,25
7769755103,9/13/2016,9/14/2016,,8776801759,refunded,fulfilled,9/13/2016,74.74,7,62,0,62
7769848351,9/13/2016,9/27/2016,,8776907231,paid,fulfilled,9/13/2016,32,7,25,0,25
7769862239,9/13/2016,9/14/2016,,8776919391,paid,fulfilled,9/13/2016,154.04,0,141,0,141
7769894687,9/13/2016,10/3/2016,,8776955743,paid,fulfilled,9/13/2016,111.51,42.51,69,0,69
7769898527,9/13/2016,9/14/2016,,8717200351,paid,fulfilled,9/13/2016,7,7,0,614,614
7769934687,9/13/2016,10/3/2016,,8776980959,paid,fulfilled,9/13/2016,82.38,7,69,0,69
7769947935,9/13/2016,10/4/2016,,8713817759,paid,fulfilled,9/13/2016,109.7,7,94,0,94
7769948191,9/13/2016,9/14/2016,,8777010079,paid,fulfilled,9/13/2016,76,7,69,0,69
7769956383,9/13/2016,9/20/2016,,8777015583,paid,fulfilled,9/13/2016,76,7,69,0,69
7769974495,9/13/2016,10/3/2016,,8750769439,paid,fulfilled,9/13/2016,76,7,69,0,69
7769978719,9/13/2016,,9/13/2016,8708195167,refunded,,9/13/2016,104,0,104,0,104
7770026015,9/13/2016,9/14/2016,,8777087711,paid,fulfilled,9/13/2016,215.57,49.57,166,0,166
7770050591,9/13/2016,,,8777107679,partially_refunded,partial,9/13/2016,64,7,57,0,57
7770077535,9/13/2016,10/4/2016,,8736452511,paid,fulfilled,9/13/2016,138.75,0,127,0,127
7770095519,9/13/2016,10/3/2016,,8690619103,paid,fulfilled,9/13/2016,109.7,7,94,0,94
7770165151,9/13/2016,9/29/2016,,8777227551,paid,fulfilled,9/13/2016,99.57,49.57,50,0,50
7770201375,9/13/2016,9/14/2016,,8770683935,paid,fulfilled,9/13/2016,58.35,7,47,0,47
7770235999,9/13/2016,10/4/2016,,8777301343,paid,fulfilled,9/13/2016,82.38,7,69,0,69
7770303583,9/13/2016,10/4/2016,,8689739999,paid,fulfilled,9/13/2016,140.93,0,129,0,129
7770367071,9/13/2016,10/3/2016,,8777442207,paid,fulfilled,9/13/2016,82.38,7,69,0,69
7770412127,9/13/2016,10/3/2016,,8690831967,paid,fulfilled,9/13/2016,107.48,38.48,69,0,69
7770576223,9/13/2016,9/14/2016,,8778382431,paid,fulfilled,9/13/2016,32,7,25,0,25
7770706975,9/13/2016,9/27/2016,,8778556511,paid,fulfilled,9/13/2016,45.24,7,35,0,35
7770738591,9/13/2016,9/14/2016,,8776838687,paid,fulfilled,9/13/2016,102.05,7,87,0,87
7770746591,9/13/2016,10/3/2016,,8688596191,paid,fulfilled,9/13/2016,117.63,48.63,69,0,69
7770776159,9/13/2016,10/4/2016,,8690668767,paid,fulfilled,9/13/2016,82.38,7,69,0,69
7770894687,9/13/2016,9/14/2016,,8778646495,paid,fulfilled,9/13/2016,52.89,7,42,0,42
7770989983,9/13/2016,9/27/2016,,8778086943,paid,fulfilled,9/13/2016,32,7,25,0,25
7771141343,9/13/2016,10/4/2016,,8696750431,paid,fulfilled,9/13/2016,76,7,69,0,69
7771146591,9/13/2016,9/14/2016,,8746522079,paid,fulfilled,9/13/2016,32,7,25,0,25
7771377759,9/13/2016,10/3/2016,,8779094687,paid,fulfilled,9/13/2016,91.03,15.65,69,0,69
7771567519,9/14/2016,10/4/2016,,8779225247,paid,fulfilled,9/14/2016,82.38,7,69,0,69
7771622367,9/14/2016,9/29/2016,,8779256415,paid,fulfilled,9/14/2016,32,7,25,0,25
7771918111,9/14/2016,9/14/2016,,8710903583,paid,fulfilled,9/14/2016,56.16,7,45,0,45
7772075039,9/14/2016,10/4/2016,,8772848031,paid,fulfilled,9/14/2016,109.7,7,94,0,94
7772113695,9/14/2016,10/3/2016,,8779802975,paid,fulfilled,9/14/2016,82.38,7,69,0,69
7772128991,9/14/2016,9/29/2016,,8723794591,paid,fulfilled,9/14/2016,67,7,60,0,60
7772179167,9/14/2016,10/3/2016,,8689854559,paid,fulfilled,9/14/2016,76,7,69,0,69
7772207583,9/14/2016,9/14/2016,,8779857887,paid,fulfilled,9/14/2016,42,7,35,0,35
7772209119,9/14/2016,9/14/2016,,8779904927,paid,fulfilled,9/14/2016,63.81,7,52,0,52
7772232159,9/14/2016,10/3/2016,,8779927327,paid,fulfilled,9/14/2016,61.63,7,50,0,50
7772278559,9/14/2016,9/29/2016,,8779975455,paid,fulfilled,9/14/2016,52,7,45,0,45
7772314463,9/14/2016,9/14/2016,,8780005087,paid,fulfilled,9/14/2016,86,7,79,0,79
7772316639,9/14/2016,9/29/2016,,8780006559,paid,fulfilled,9/14/2016,32,7,25,0,25
7772322079,9/14/2016,9/29/2016,,8780005343,paid,fulfilled,9/14/2016,87,7,80,0,80
7772350111,9/14/2016,9/14/2016,,8780039903,paid,fulfilled,9/14/2016,32,7,25,0,25
7772376095,9/14/2016,9/14/2016,,8712928159,paid,fulfilled,9/14/2016,86,7,79,0,79
7772385823,9/14/2016,9/21/2016,,8693413791,paid,fulfilled,9/14/2016,42,7,35,0,35
7772386591,9/14/2016,9/14/2016,,8689371999,partially_refunded,fulfilled,9/14/2016,137,0,137,0,137
7772386655,9/14/2016,9/29/2016,,8708491935,paid,fulfilled,9/14/2016,32,7,25,0,25
7772399967,9/14/2016,10/3/2016,,8689520927,paid,fulfilled,9/14/2016,109.21,7.61,93,0,93
7772407007,9/14/2016,9/14/2016,,8725970143,paid,fulfilled,9/14/2016,45.24,7,35,0,35
7772412319,9/14/2016,9/28/2016,,8780108383,paid,fulfilled,9/14/2016,162.48,38.48,124,0,124
7772457951,9/14/2016,9/14/2016,,8780161247,paid,fulfilled,9/14/2016,59,7,52,0,52
7772522911,9/14/2016,9/14/2016,,8780213087,paid,fulfilled,9/14/2016,52,7,45,0,45
7772536479,9/14/2016,9/29/2016,,8780253471,paid,fulfilled,9/14/2016,52,7,45,0,45
7772547807,9/14/2016,9/14/2016,,8708428191,refunded,fulfilled,9/14/2016,148.63,48.63,100,0,100
7772569503,9/14/2016,9/29/2016,,8708034271,paid,fulfilled,9/14/2016,32,7,25,0,25
7772670495,9/14/2016,9/29/2016,,8780362463,paid,fulfilled,9/14/2016,103.05,15.65,80,0,80
7772675551,9/14/2016,10/4/2016,,8689195551,paid,fulfilled,9/14/2016,82.38,7,69,0,69
7772678815,9/14/2016,9/14/2016,,8698598495,paid,fulfilled,9/14/2016,135,0,135,0,135
7772715231,9/14/2016,9/29/2016,,8780283935,paid,fulfilled,9/14/2016,42,7,35,0,35
7772864927,9/14/2016,10/4/2016,,8780606943,paid,fulfilled,9/14/2016,130.01,0,119,0,119
7772996191,9/14/2016,9/14/2016,,8780708063,paid,fulfilled,9/14/2016,176.25,53.25,123,0,123
7773065951,9/14/2016,10/3/2016,,8695476575,paid,fulfilled,9/14/2016,160.6,0,147,0,147
7773437407,9/14/2016,9/14/2016,,8780448863,paid,fulfilled,9/14/2016,146.01,51.01,95,0,95
7773777055,9/14/2016,9/29/2016,,8769366367,paid,fulfilled,9/14/2016,56.16,7,45,0,45
7773823839,9/14/2016,9/29/2016,,8702414495,paid,fulfilled,9/14/2016,32,7,25,0,25
7773983327,9/14/2016,9/29/2016,,8725933535,paid,fulfilled,9/14/2016,42,7,35,0,35
7774058015,9/14/2016,9/29/2016,,8700909599,paid,fulfilled,9/14/2016,67,7,60,0,60
7774077599,9/14/2016,9/14/2016,,8781659359,paid,fulfilled,9/14/2016,63.48,38.48,25,0,25
7774128159,9/14/2016,9/14/2016,,8772796127,paid,fulfilled,9/14/2016,52,7,45,0,45
7774324959,9/14/2016,9/20/2016,,8690089439,paid,fulfilled,9/14/2016,38.24,0,35,0,35
7774333535,9/14/2016,10/4/2016,,8718340831,paid,fulfilled,9/14/2016,161.69,0,148,0,148
7774351071,9/14/2016,9/29/2016,,8698090591,paid,fulfilled,9/14/2016,87.51,42.51,45,0,45
7774703199,9/14/2016,9/14/2016,,8782207327,paid,fulfilled,9/14/2016,122,0,122,0,122
7774876703,9/14/2016,10/4/2016,,8702555167,paid,fulfilled,9/14/2016,109.7,7,94,0,94
7774883423,9/14/2016,10/3/2016,,8782433823,paid,fulfilled,9/14/2016,180.26,0,165,0,165
7774975903,9/14/2016,9/29/2016,,8703037151,paid,fulfilled,9/14/2016,34.31,7,25,0,25
7775026207,9/14/2016,9/29/2016,,8769900639,paid,fulfilled,9/14/2016,82,7,75,0,75
7775107167,9/14/2016,10/4/2016,,8689734879,paid,fulfilled,9/14/2016,82.38,7,69,0,69
7775237855,9/14/2016,10/3/2016,,8732616607,paid,fulfilled,9/14/2016,149,0,149,0,149
7775600351,9/15/2016,9/29/2016,,8721808159,paid,fulfilled,9/15/2016,52,7,45,0,45
7775610335,9/15/2016,9/15/2016,,8697138463,paid,fulfilled,9/15/2016,42,7,35,0,35
7775654303,9/15/2016,9/15/2016,,8783299103,paid,fulfilled,9/15/2016,152,0,152,0,152
7775767647,9/15/2016,9/15/2016,,8688005087,paid,fulfilled,9/15/2016,32,7,25,0,25
7775909407,9/15/2016,9/15/2016,,8688663903,paid,fulfilled,9/15/2016,48.52,7,38,0,38
7775910879,9/15/2016,9/15/2016,,8783526111,refunded,fulfilled,9/15/2016,57.26,7,46,0,46
7775912351,9/15/2016,9/15/2016,,8700100959,paid,fulfilled,9/15/2016,85.25,53.25,32,0,32
7775922207,9/15/2016,9/18/2016,,8783582303,paid,fulfilled,9/15/2016,118,0,118,0,118
7775978655,9/15/2016,9/15/2016,,8692813663,paid,fulfilled,9/15/2016,94.19,17.71,70,0,70
7775990687,9/15/2016,10/3/2016,,8764307039,paid,fulfilled,9/15/2016,128.92,0,118,0,118
7776018079,9/15/2016,9/15/2016,,8702598879,paid,fulfilled,9/15/2016,81.29,7,68,0,68
7776033055,9/15/2016,10/3/2016,,8693432223,paid,fulfilled,9/15/2016,115,0,115,0,115
7776151391,9/15/2016,9/29/2016,,8783575583,paid,fulfilled,9/15/2016,32,7,25,0,25
7776223839,9/15/2016,10/3/2016,,8715510751,paid,fulfilled,9/15/2016,199.93,0,183,0,183
7776243999,9/15/2016,9/15/2016,,8783988383,paid,fulfilled,9/15/2016,88.05,8.3,73,0,73
7776255775,9/15/2016,9/15/2016,,8757191839,paid,fulfilled,9/15/2016,88.48,38.48,50,0,50
7776320991,9/15/2016,10/3/2016,,8784045791,paid,fulfilled,9/15/2016,151.86,0,139,0,139
7776803999,9/15/2016,9/15/2016,,8697753695,paid,fulfilled,9/15/2016,67,7,60,0,60
7776959711,9/15/2016,9/29/2016,,8784583967,paid,fulfilled,9/15/2016,42,7,35,0,35
7777211551,9/15/2016,10/3/2016,,8784840351,paid,fulfilled,9/15/2016,32,7,25,0,25
7777263071,9/15/2016,9/29/2016,,8784876127,paid,fulfilled,9/15/2016,52,7,45,0,45
7777541023,9/15/2016,9/29/2016,,8707791519,paid,fulfilled,9/15/2016,56.16,7,45,0,45
7777884767,9/15/2016,9/29/2016,,8785367391,paid,fulfilled,9/15/2016,32,7,25,0,25
7777997919,9/15/2016,9/25/2016,,8785470495,paid,fulfilled,9/15/2016,175.48,38.48,137,0,137
7777999455,9/15/2016,,9/18/2016,8689591967,refunded,,9/15/2016,56.16,7,45,0,45
7778165279,9/15/2016,9/15/2016,,8785606495,paid,fulfilled,9/15/2016,74.74,7,62,0,62
7778176927,9/15/2016,9/29/2016,,8690127711,paid,fulfilled,9/15/2016,94.4,7,80,0,80
7778297311,9/15/2016,9/29/2016,,8711017055,paid,fulfilled,9/15/2016,32,7,25,0,25
7778348959,9/15/2016,10/3/2016,,8785765919,paid,fulfilled,9/15/2016,83.48,7,70,0,70
7778363871,9/15/2016,9/29/2016,,8785781151,paid,fulfilled,9/15/2016,32,7,25,0,25
7778372703,9/15/2016,9/15/2016,,8785769503,paid,fulfilled,9/15/2016,32,7,25,0,25
7778449887,9/15/2016,10/4/2016,,8785860127,paid,fulfilled,9/15/2016,82.38,7,69,0,69
7778485215,9/15/2016,9/18/2016,,8771100063,paid,fulfilled,9/15/2016,32,7,25,0,25
7778641247,9/15/2016,9/18/2016,,8786023391,paid,fulfilled,9/15/2016,45.24,7,35,0,35
7778742623,9/15/2016,9/29/2016,,8699335647,paid,fulfilled,9/15/2016,57,7,50,0,50
7778768671,9/15/2016,9/29/2016,,8780120927,paid,fulfilled,9/15/2016,59.69,14.69,45,0,45
7778817823,9/15/2016,9/18/2016,,8786172767,paid,fulfilled,9/15/2016,42,7,35,0,35
7778848351,9/15/2016,9/29/2016,,8786189151,paid,fulfilled,9/15/2016,56.16,7,45,0,45
7778967391,9/15/2016,9/18/2016,,8786314591,paid,fulfilled,9/15/2016,130,0,130,0,130
7778980063,9/15/2016,9/18/2016,,8786281311,paid,fulfilled,9/15/2016,32,7,25,0,25
7779018655,9/16/2016,9/29/2016,,8690092767,paid,fulfilled,9/16/2016,32,7,25,0,25
7779055007,9/16/2016,9/18/2016,,8786392543,paid,fulfilled,9/16/2016,110,0,110,0,110
7779064415,9/16/2016,9/29/2016,,8689313759,paid,fulfilled,9/16/2016,32,7,25,0,25
7779099423,9/16/2016,9/18/2016,,8786423647,refunded,fulfilled,9/16/2016,63.81,7,52,0,52
7779189855,9/16/2016,10/3/2016,,8689106655,paid,fulfilled,9/16/2016,128.92,0,118,0,118
7779335903,9/16/2016,10/3/2016,,8689316063,paid,fulfilled,9/16/2016,114.71,0,105,0,105
7779417119,9/16/2016,9/18/2016,,8693269663,paid,fulfilled,9/16/2016,134.48,38.48,96,0,96
7779517087,9/16/2016,9/18/2016,,8771609631,paid,fulfilled,9/16/2016,32,7,25,0,25
7779590367,9/16/2016,9/29/2016,,8689159839,paid,fulfilled,9/16/2016,32,7,25,0,25
7779683679,9/16/2016,9/29/2016,,8690792223,paid,fulfilled,9/16/2016,32,7,25,0,25
7779703327,9/16/2016,9/18/2016,,8786827359,paid,fulfilled,9/16/2016,32,7,25,0,25
7779719263,9/16/2016,10/4/2016,,8688848287,paid,fulfilled,9/16/2016,284.05,0,260,0,260
7779720607,9/16/2016,9/29/2016,,8786838495,paid,fulfilled,9/16/2016,32,7,25,0,25
7780002975,9/16/2016,9/29/2016,,8692661535,paid,fulfilled,9/16/2016,87,7,80,0,80
7780069151,9/16/2016,9/18/2016,,8787070431,paid,fulfilled,9/16/2016,94,7,87,0,87
7780071775,9/16/2016,10/4/2016,,8785615519,paid,fulfilled,9/16/2016,150.77,0,138,0,138
7780177247,9/16/2016,9/18/2016,,8691322399,paid,fulfilled,9/16/2016,102.05,7,87,0,87
7780203871,9/16/2016,10/3/2016,,8750883551,paid,fulfilled,9/16/2016,262.2,0,240,0,240
7780272735,9/16/2016,9/29/2016,,8712138911,paid,fulfilled,9/16/2016,32,7,25,0,25
7780395551,9/16/2016,10/3/2016,,8707399071,paid,fulfilled,9/16/2016,61.63,7,50,0,50
7780579615,9/16/2016,10/2/2016,,8689042847,paid,fulfilled,9/16/2016,56.16,7,45,0,45
7780709983,9/16/2016,9/18/2016,,8699967839,paid,fulfilled,9/16/2016,86,7,79,0,79
7781237855,9/16/2016,9/29/2016,,8725791647,paid,fulfilled,9/16/2016,52,7,45,0,45
7781259999,9/16/2016,9/29/2016,,8788028767,paid,fulfilled,9/16/2016,119.57,49.57,70,0,70
7781432031,9/16/2016,9/18/2016,,8786966175,paid,fulfilled,9/16/2016,102.17,50.17,52,0,52
7781667039,9/16/2016,10/3/2016,,8788413855,paid,fulfilled,9/16/2016,34.31,7,25,0,25
7781481119,9/16/2016,9/18/2016,,8788246047,paid,fulfilled,9/16/2016,90,7,83,0,83
7781494047,9/16/2016,9/29/2016,,8692976351,paid,fulfilled,9/16/2016,56.16,7,45,0,45
7781559839,9/16/2016,9/29/2016,,8788322143,paid,fulfilled,9/16/2016,52,7,45,0,45
7781633439,9/16/2016,9/29/2016,,8788382431,paid,fulfilled,9/16/2016,52,7,45,0,45
7781635999,9/16/2016,9/18/2016,,8690013279,paid,fulfilled,9/16/2016,107.51,42.51,65,0,65
7781786655,9/16/2016,9/18/2016,,8788511775,paid,fulfilled,9/16/2016,41.96,7,32,0,32
7781822495,9/16/2016,9/25/2016,,8689762207,paid,fulfilled,9/16/2016,25,0,25,0,25
7781844575,9/16/2016,9/29/2016,,8788543775,paid,fulfilled,9/16/2016,34.31,7,25,0,25
7782175839,9/16/2016,9/18/2016,,8788848799,paid,fulfilled,9/16/2016,110,0,110,0,110
7782213599,9/16/2016,9/18/2016,,8788862175,refunded,fulfilled,9/16/2016,52,7,45,0,45
7782365343,9/16/2016,9/18/2016,,8789019167,paid,fulfilled,9/16/2016,110,0,110,0,110
7782383903,9/16/2016,9/18/2016,,8688930335,paid,fulfilled,9/16/2016,59,7,52,0,52
7782397087,9/16/2016,10/4/2016,,8788050015,paid,fulfilled,9/16/2016,109.7,7,94,0,94
7782442335,9/16/2016,10/3/2016,,8789085279,paid,fulfilled,9/16/2016,61.63,7,50,0,50
7782460255,9/16/2016,9/18/2016,,8709599839,paid,fulfilled,9/16/2016,75,7,68,0,68
7782472351,9/16/2016,10/4/2016,,8689861343,paid,fulfilled,9/16/2016,82.38,7,69,0,69
7782489375,9/16/2016,9/18/2016,,8789133855,paid,fulfilled,9/16/2016,34.31,7,25,0,25
7782622367,9/16/2016,9/18/2016,,8789254623,paid,fulfilled,9/16/2016,32,7,25,0,25
7782678879,9/16/2016,10/4/2016,,8788752607,paid,fulfilled,9/16/2016,117.99,0,108,0,108
7782807839,9/17/2016,9/18/2016,,8789435743,paid,fulfilled,9/17/2016,32,7,25,0,25
7782898399,9/17/2016,9/18/2016,,8691504735,paid,fulfilled,9/17/2016,93.31,7,79,0,79
7783034079,9/17/2016,9/18/2016,,8748701471,paid,fulfilled,9/17/2016,34.31,7,25,0,25
7783044127,9/17/2016,9/18/2016,,8789645791,paid,fulfilled,9/17/2016,45,7,38,0,38
7783100511,9/17/2016,9/18/2016,,8707874783,paid,fulfilled,9/17/2016,78.25,53.25,25,0,25
7783153311,9/17/2016,9/29/2016,,8789737311,paid,fulfilled,9/17/2016,56.16,7,45,0,45
7783215967,9/17/2016,9/18/2016,,8789787167,paid,fulfilled,9/17/2016,49,7,42,0,42
7783412127,9/17/2016,9/18/2016,,8789867551,paid,fulfilled,9/17/2016,59,7,52,0,52
7783549791,9/17/2016,9/18/2016,,8790104159,paid,fulfilled,9/17/2016,42,7,35,0,35
7783571999,9/17/2016,9/29/2016,,8790111903,paid,fulfilled,9/17/2016,56.16,7,45,0,45
7783662047,9/17/2016,10/3/2016,,8790204959,paid,fulfilled,9/17/2016,34.31,7,25,0,25
7783726751,9/17/2016,9/18/2016,,8790258655,paid,fulfilled,9/17/2016,56.16,7,45,0,45
7783739039,9/17/2016,9/28/2016,,8719862367,paid,fulfilled,9/17/2016,370.3,79.3,291,0,291
7784043231,9/17/2016,9/29/2016,,8790512543,paid,fulfilled,9/17/2016,173.48,38.48,135,0,135
7784710111,9/17/2016,9/18/2016,,8791192159,paid,fulfilled,9/17/2016,32,7,25,0,25
7784723359,9/17/2016,9/18/2016,,8751084831,refunded,fulfilled,9/17/2016,81.29,7,68,0,68
7784952863,9/17/2016,9/18/2016,,8791450975,paid,fulfilled,9/17/2016,52,7,45,0,45
7784985247,9/17/2016,9/18/2016,,8791482335,partially_refunded,fulfilled,9/17/2016,102.05,7,87,0,87
7785159135,9/17/2016,9/29/2016,,8720584351,paid,fulfilled,9/17/2016,42,7,35,0,35
7785446111,9/17/2016,9/18/2016,,8791899039,paid,fulfilled,9/17/2016,142.03,0,130,0,130
7785989791,9/17/2016,9/29/2016,,8792496095,paid,fulfilled,9/17/2016,45.24,7,35,0,35
7786147039,9/18/2016,9/29/2016,,8792655263,paid,fulfilled,9/18/2016,52,7,45,0,45
7786166751,9/18/2016,9/29/2016,,8792676383,paid,fulfilled,9/18/2016,34.31,7,25,0,25
7786173023,9/18/2016,9/18/2016,,8786184991,paid,fulfilled,9/18/2016,46.37,9.97,35,0,35
7786187039,9/18/2016,9/18/2016,,8792650911,paid,fulfilled,9/18/2016,65,7,58,0,58
7786215775,9/18/2016,9/29/2016,,8689069727,paid,fulfilled,9/18/2016,32,7,25,0,25
7786410271,9/18/2016,9/29/2016,,8792929247,paid,fulfilled,9/18/2016,32,7,25,0,25
7786448799,9/18/2016,9/29/2016,,8792967135,paid,fulfilled,9/18/2016,32,7,25,0,25
7786478111,9/18/2016,10/4/2016,,8792987935,paid,fulfilled,9/18/2016,72.55,7,60,0,60
7786506655,9/18/2016,9/21/2016,,8793030751,paid,fulfilled,9/18/2016,42,7,35,0,35
7786714335,9/18/2016,10/4/2016,,8793245471,paid,fulfilled,9/18/2016,82.38,7,69,0,69
7786732383,9/18/2016,9/19/2016,,8792773919,paid,fulfilled,9/18/2016,52,7,45,0,45
7786830111,9/18/2016,9/29/2016,,8793363039,paid,fulfilled,9/18/2016,34.31,7,25,0,25
7786864799,9/18/2016,10/4/2016,,8793373983,paid,fulfilled,9/18/2016,166.06,0,152,0,152
7786919647,9/18/2016,9/19/2016,,8793469279,paid,fulfilled,9/18/2016,56.16,7,45,0,45
7787219423,9/18/2016,9/19/2016,,8793691423,paid,fulfilled,9/18/2016,115,0,115,0,115
7787228319,9/18/2016,10/4/2016,,8793700255,paid,fulfilled,9/18/2016,82.38,7,69,0,69
7787475615,9/18/2016,9/29/2016,,8690520351,paid,fulfilled,9/18/2016,52,7,45,0,45
7788274847,9/18/2016,9/29/2016,,8692611871,paid,fulfilled,9/18/2016,32,7,25,0,25
7788598751,9/18/2016,9/19/2016,,8690717919,paid,fulfilled,9/18/2016,88.94,38.94,50,0,50
7788738783,9/18/2016,9/19/2016,,8795112927,paid,fulfilled,9/18/2016,42,7,35,0,35
7788812447,9/18/2016,9/29/2016,,8689591967,paid,fulfilled,9/18/2016,56.16,7,45,0,45
7788933663,9/18/2016,9/19/2016,,8701991327,paid,fulfilled,9/18/2016,102.15,67.15,35,0,35
7788938399,9/18/2016,9/19/2016,,8701991327,paid,fulfilled,9/18/2016,112.15,67.15,45,0,45
7789054047,9/18/2016,9/19/2016,,8795417247,paid,fulfilled,9/18/2016,34.31,7,25,0,25
